date,t_hs,t_hs_set,water_pressure,t_dhw,t_dhw_set,t_return,flow_rate,status_pump,runtime_comp,runtime_pump,posmix,qboh,qchhp,qsc,qch,qwp,qdhw,tvbh2,tliq2,tr2,ta2,tdhw2,mode,pump,ehs,bpv,t_v1,t_dhw1,t_vbh,t_outdoor_ot1,t_r1,v1,heat_slope,t_dhw_setpoint1,t_dhw_setpoint2,t_dhw_setpoint3,hyst_hp,t_ext,t_hc_set,t_hc,duration
2023-01-02 16:53:01.602854,30.8,0.0,1.244,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.1,0:00:09.699458
2023-01-02 16:53:41.402665,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.7,31.6,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.777674
2023-01-02 16:54:21.474779,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.3,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.4,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.4,0:00:10.043883
2023-01-02 16:55:01.194910,30.8,0.0,1.245,47.7,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.2,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.3,0:00:09.689701
2023-01-02 16:55:40.962642,30.8,0.0,1.247,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.7,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.8,0:00:09.754141
2023-01-02 16:56:20.746634,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.763221
2023-01-02 16:57:00.546876,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,9.9,23.0,0,0.3,48.0,48.0,48.0,7.0,9.9,42.0,31.8,0:00:09.769917
2023-01-02 16:57:40.298923,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.735388
2023-01-02 16:58:20.338942,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.0,0:00:10.010519
2023-01-02 16:59:00.107104,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.8,0:00:09.740413
2023-01-02 16:59:39.811159,30.8,0.0,1.244,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.4,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.4,0:00:09.678415
2023-01-02 17:00:19.466603,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.7,0:00:09.630253
2023-01-02 17:00:59.426538,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.9,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.9,0:00:09.929493
2023-01-02 17:01:39.130649,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.4,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.3,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.3,0:00:09.692193
2023-01-02 17:02:18.978655,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.817579
2023-01-02 17:02:58.730517,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.9,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.730794
2023-01-02 17:03:38.514604,30.8,0.0,1.247,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.9,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.779755
2023-01-02 17:04:18.282819,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.737788
2023-01-02 17:04:58.035115,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.0,0:00:09.721879
2023-01-02 17:05:37.819252,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.753799
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hc"...
2023-01-02 17:06:17.796208,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.6,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,None,0:00:09.946530
2023-01-02 17:06:57.659707,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.843477
2023-01-02 17:07:37.363907,30.8,0.0,1.247,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.2,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.2,0:00:09.701945
2023-01-02 17:08:17.372062,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.2,0:00:09.977728
2023-01-02 17:08:57.220233,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.0,0:00:09.817742
2023-01-02 17:09:37.004478,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.8,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.753889
2023-01-02 17:10:16.804751,30.8,0.0,1.247,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.5,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.3,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.3,0:00:09.769841
2023-01-02 17:10:56.525071,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.0,0:00:09.689894
2023-01-02 17:11:36.309128,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.9,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.755717
2023-01-02 17:12:16.093578,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.1,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,31.9,0:00:09.754228
2023-01-02 17:12:55.669798,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.1,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.0,42.0,32.0,0:00:09.544394
2023-01-02 17:13:35.374096,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.673871
2023-01-02 17:14:15.158460,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.9,0:00:09.754043
2023-01-02 17:14:54.974651,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,31.5,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.783356
2023-01-02 17:15:34.695053,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.2,10.2,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.4,0:00:09.690025
2023-01-02 17:16:14.863388,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.0,0:00:10.142784
2023-01-02 17:16:54.503463,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.2,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.1,0:00:09.609649
2023-01-02 17:17:33.999715,30.8,0.0,1.247,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.4,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.3,10.2,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.3,0:00:09.468375
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hs"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hs_set"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "water_pressure"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_set"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_return"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "flow_rate"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "status_pump"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "runtime_comp"...
2023-01-02 17:18:13.847572,None,None,None,None,None,None,None,None,None,2787,0,13,0,0,8420,11229,2843,32.6,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.6,10.2,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.5,0:00:09.817434
2023-01-02 17:18:53.696223,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.2,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.0,0:00:09.818300
2023-01-02 17:19:33.433045,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.2,42.0,32.1,0:00:09.716360
2023-01-02 17:20:13.201468,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:09.738008
2023-01-02 17:20:52.713596,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.2,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.490185
2023-01-02 17:21:33.121742,30.8,0.0,1.244,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.3,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.3,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:10.378067
2023-01-02 17:22:13.338242,30.8,0.0,1.244,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.3,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.3,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:10.186065
2023-01-02 17:22:53.618495,30.8,0.0,1.244,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.0,9.9,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.1,0:00:10.256731
2023-01-02 17:23:33.531042,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.1,0:00:09.882191
2023-01-02 17:24:13.283489,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:09.722017
2023-01-02 17:24:53.179742,30.8,0.0,1.246,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.7,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.6,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.6,0:00:09.865839
2023-01-02 17:25:33.091477,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.3,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.2,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:09.881311
2023-01-02 17:26:12.827978,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.6,0,0,0,100,30.8,47.6,32.1,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.706086
2023-01-02 17:26:52.644511,30.8,0.0,1.245,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.3,15.0,23.0,40.0,47.5,0,0,0,100,30.8,47.5,32.3,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:09.786101
2023-01-02 17:27:32.445033,30.8,0.0,1.244,47.6,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.5,15.0,23.0,40.0,47.5,0,0,0,100,30.8,47.6,32.6,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.7,0:00:09.776207
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hs"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_hs_set"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "water_pressure"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw_set"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_return"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "flow_rate"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "status_pump"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "runtime_comp"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "runtime_pump"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "posmix"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qboh"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qchhp"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qsc"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qch"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qwp"...
2023-01-02 17:28:12.773425,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2843,31.7,15.0,23.0,40.0,47.5,0,0,0,100,30.8,47.6,31.9,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:10.297954
2023-01-02 17:28:52.733833,30.8,0.0,1.245,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,32.0,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.932181
2023-01-02 17:29:32.502224,30.9,0.0,1.245,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.5,0,0,0,100,30.8,47.6,32.0,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.738051
2023-01-02 17:30:12.254185,30.9,0.0,1.246,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,31.9,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.2,0:00:09.730255
2023-01-02 17:30:52.086232,30.9,0.0,1.25,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.2,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,32.2,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.1,0:00:09.801619
2023-01-02 17:31:31.870604,30.9,0.0,1.245,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,32.0,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.753943
2023-01-02 17:32:11.622948,30.9,0.0,1.244,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,31.8,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.732951
2023-01-02 17:32:51.407186,30.9,0.0,1.244,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.9,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,32.0,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.753768
2023-01-02 17:33:31.175843,30.9,0.0,1.249,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,31.7,10.1,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.760496
2023-01-02 17:34:10.928207,30.9,0.0,1.244,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,31.7,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.724785
2023-01-02 17:34:50.712579,30.9,0.0,1.243,47.5,48.0,23.0,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,23.0,40.0,47.5,0,0,0,100,30.9,47.5,31.9,10.0,23.0,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.754004
2023-01-02 17:35:30.480843,30.9,0.0,1.243,47.5,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,31.8,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.762125
2023-01-02 17:36:10.041076,30.9,0.0,1.245,47.5,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,32.0,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.529792
2023-01-02 17:36:49.617545,30.9,0.0,1.247,47.5,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.8,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,31.7,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.546040
2023-01-02 17:37:29.385886,30.9,0.0,1.245,47.5,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,31.7,10.0,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.9,0:00:09.737906
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qchhp"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qsc"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qch"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qwp"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "qdhw"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "tvbh2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "tliq2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "tr2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "ta2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "tdhw2"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "mode"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "pump"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "ehs"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "bpv"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_v1"...
WARNING:root:Error "invalid frame size (got 7, expected 14)" while reading parameter "t_dhw1"...
2023-01-02 17:38:09.106338,30.9,0.0,1.246,47.5,48.0,22.5,0,0,1702,2787,0,13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32.0,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.690023
2023-01-02 17:38:48.906454,30.9,0.0,1.244,47.5,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,32.0,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,31.9,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,32.0,0:00:09.795748
2023-01-02 17:39:28.690686,30.9,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.5,0,0,0,100,30.9,47.5,31.7,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.7,0:00:09.773527
2023-01-02 17:40:08.395055,30.9,0.0,1.242,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.7,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.9,0:00:09.673955
2023-01-02 17:40:48.195314,30.8,0.0,1.245,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.6,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.4,0:00:09.769822
2023-01-02 17:41:28.043667,30.8,0.0,1.244,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.8,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.8,0:00:09.818028
2023-01-02 17:42:08.883813,30.8,0.0,1.247,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.7,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.6,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.5,0:00:10.809837
2023-01-02 17:42:48.748030,30.8,0.0,1.246,47.4,48.0,22.5,0,0,1702,2787,0,13,0,0,8420,11229,2843,31.5,15.0,22.5,40.0,47.4,0,0,0,100,30.8,47.4,31.5,10.1,22.5,0,0.3,48.0,48.0,48.0,7.0,10.1,42.0,31.6,0:00:09.829115
