local_time,input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,grid_voltage_a_phase,b_phase_voltage,c_phase_voltage,power_meter_active_power,grid_frequency,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,backup_switch_to_off_grid,a_phase_active_power,b_phase_active_power,c_phase_active_power,forward_energy
2022-09-04T12:14:25.327003,5.109,6.354,5.109,7179.38,8.25,250.8,237.5,242.5,6.548,50.0,6193.97,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.001,0.031,10.93125
2022-09-04T12:14:55.853826,5.107,6.354,5.107,7179.42,8.3,251.3,237.5,242.6,6.54,49.99,6194.02,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.93125
2022-09-04T12:15:26.432432,5.107,6.354,5.107,7179.46,8.34,251.1,237.8,241.3,6.52,49.97,6194.08,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.93125
2022-09-04T12:15:56.936096,5.114,6.354,5.114,7179.5,8.38,246.5,240.8,241.6,5.882,49.99,6194.12,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.93125
2022-09-04T12:16:27.491774,5.116,6.354,5.116,7179.55,8.43,247.8,242.6,239.5,6.517,49.99,6194.18,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.93125
2022-09-04T12:16:58.117188,5.096,6.354,5.096,7179.59,8.47,245.8,244.3,240.5,6.503,50.0,6194.24,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.001,0.031,10.9325
2022-09-04T12:17:28.662418,5.112,6.354,5.112,7179.64,8.51,245.3,243.8,241.1,6.522,49.99,6194.29,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.9325
2022-09-04T12:17:59.331331,5.118,6.354,5.118,7179.68,8.56,245.1,243.8,240.1,6.511,49.97,6194.35,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.9325
2022-09-04T12:18:29.885445,5.112,6.354,5.112,7179.72,8.6,243.8,243.8,241.5,6.513,49.97,6194.41,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.001,0.031,10.9325
2022-09-04T12:19:00.389522,5.11,6.354,5.11,7179.77,8.65,243.5,244.8,241.5,6.536,49.97,6194.45,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.001,0.031,10.9325
2022-09-04T12:19:30.888523,5.113,6.354,5.113,7179.81,8.69,245.1,243.8,240.6,6.542,49.97,6194.52,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.031,10.93375
2022-09-04T12:20:01.396919,5.111,6.354,5.111,7179.85,8.73,245.3,245.3,242.0,6.544,50.0,6194.56,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.002,0.031,10.93375
2022-09-04T12:20:32.155654,5.112,6.354,5.112,7179.89,8.77,245.1,246.3,241.8,6.524,50.0,6194.62,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.001,0.031,10.93375
2022-09-04T12:21:02.656560,5.119,6.354,5.119,7179.94,8.82,244.3,245.5,241.8,6.361,50.0,6194.68,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.001,0.031,10.93375
2022-09-04T12:21:33.250426,5.12,6.354,5.12,7179.98,8.86,245.3,244.3,242.3,6.57,49.97,6194.74,855.67,95.0,0.0,8.47,2.83,0.0,0.002,0.001,0.032,10.935
2022-09-04T12:22:03.795956,5.109,6.354,5.109,7180.03,8.91,245.6,244.3,242.1,6.56,50.0,6194.79,855.67,95.0,0.0,8.47,2.83,0.0,0.001,0.002,0.031,10.935
2022-09-04T12:22:34.448298,5.114,6.354,5.114,7180.07,8.95,245.8,244.6,240.3,6.561,49.97,6194.85,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.935
2022-09-04T12:23:04.996963,5.124,6.354,5.124,7180.11,8.99,246.3,242.8,242.3,6.459,49.99,6194.89,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.935
2022-09-04T12:23:35.625751,5.123,6.354,5.123,7180.15,9.03,247.6,242.5,241.6,6.464,50.0,6194.95,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.935
2022-09-04T12:24:06.137876,5.128,6.354,5.128,7180.2,9.08,247.3,242.8,239.6,6.464,49.97,6195.0,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.93625
2022-09-04T12:24:36.651202,5.119,6.354,5.119,7180.24,9.12,246.8,242.3,241.3,5.965,49.99,6195.06,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.93625
2022-09-04T12:25:07.266566,5.107,6.354,5.107,7180.29,9.17,247.1,241.6,241.3,6.453,50.0,6195.12,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.002,0.031,10.93625
2022-09-04T12:25:37.805318,5.105,6.354,5.105,7180.33,9.21,248.1,242.6,241.3,6.437,49.99,6195.16,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.93625
2022-09-04T12:26:08.296323,5.106,6.354,5.106,7180.37,9.25,249.5,244.1,242.8,6.463,49.97,6195.22,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.93625
2022-09-04T12:26:38.843235,5.111,6.354,5.111,7180.42,9.3,247.1,239.6,239.8,6.472,49.99,6195.27,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9375
2022-09-04T12:27:09.334161,5.114,6.354,5.114,7180.46,9.34,247.6,239.5,238.6,6.477,49.99,6195.33,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.03,10.9375
2022-09-04T12:27:39.994169,5.119,6.354,5.119,7180.5,9.38,247.5,238.1,240.3,6.482,50.0,6195.39,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.002,0.031,10.9375
2022-09-04T12:28:10.498953,5.123,6.354,5.123,7180.55,9.42,246.3,238.8,239.8,6.495,50.0,6195.45,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9375
2022-09-04T12:28:41.039028,5.118,6.354,5.118,7180.59,9.47,246.8,239.6,239.3,6.581,50.0,6195.5,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.93875
2022-09-04T12:29:11.522415,5.131,6.354,5.131,7180.63,9.51,246.8,239.8,239.8,6.591,50.0,6195.56,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.93875
2022-09-04T12:29:42.040782,5.136,6.354,5.136,7180.68,9.56,246.1,237.6,239.1,6.599,49.97,6195.62,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.93875
2022-09-04T12:30:12.544799,5.132,6.354,5.132,7180.72,9.6,245.8,237.8,240.3,6.597,49.95,6195.66,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.93875
2022-09-04T12:30:43.065147,5.132,6.354,5.132,7180.76,9.64,249.5,240.6,242.8,6.586,49.97,6195.72,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.032,10.93875
2022-09-04T12:31:13.566851,5.132,6.354,5.132,7180.81,9.69,249.8,240.0,243.1,6.622,49.97,6195.77,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.94
2022-09-04T12:31:44.155013,5.122,6.354,5.122,7180.85,9.73,250.1,239.6,243.8,6.569,50.0,6195.83,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.032,10.94
2022-09-04T12:32:14.659943,5.132,6.354,5.132,7180.9,9.77,248.5,240.3,243.8,6.544,49.99,6195.89,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.032,10.94
2022-09-04T12:32:45.158259,5.129,6.354,5.129,7180.94,9.82,247.5,239.3,241.8,6.616,50.0,6195.95,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.94
2022-09-04T12:33:15.742153,5.137,6.354,5.137,7180.98,9.86,248.1,240.3,241.3,6.621,49.99,6196.0,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.94
2022-09-04T12:33:46.284145,5.131,6.354,5.131,7181.03,9.91,247.6,240.1,241.3,6.618,50.0,6196.06,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.94125
2022-09-04T12:34:16.822013,5.127,6.354,5.127,7181.07,9.95,248.1,239.8,240.6,6.614,50.0,6196.12,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9425
2022-09-04T12:34:47.312208,5.135,6.354,5.135,7181.11,9.99,248.6,240.3,240.6,6.631,50.0,6196.18,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9425
2022-09-04T12:35:17.860288,5.129,6.354,5.129,7181.15,10.03,248.5,239.3,240.3,6.64,49.99,6196.22,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9425
2022-09-04T12:35:48.577193,5.135,6.354,5.135,7181.2,10.08,249.3,240.8,241.8,6.641,50.0,6196.29,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.94375
2022-09-04T12:36:19.064111,5.141,6.354,5.141,7181.25,10.12,251.1,240.8,242.1,6.644,49.97,6196.35,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.94375
2022-09-04T12:36:49.665890,5.145,6.354,5.145,7181.29,10.17,249.3,243.3,240.8,6.644,49.97,6196.39,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.94375
2022-09-04T12:37:20.154181,5.137,6.354,5.137,7181.33,10.21,250.1,243.0,241.0,6.633,50.0,6196.45,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.94375
2022-09-04T12:37:50.671279,5.143,6.354,5.143,7181.37,10.25,244.8,244.0,242.3,6.597,49.97,6196.5,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.032,10.94375
2022-09-04T12:38:21.217172,5.141,6.354,5.141,7181.42,10.3,243.6,243.8,241.8,6.615,50.0,6196.56,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.945
2022-09-04T12:38:51.759505,5.133,6.354,5.133,7181.46,10.34,245.8,244.3,241.6,6.601,50.0,6196.62,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.945
2022-09-04T12:39:22.343078,5.12,6.354,5.12,7181.51,10.38,245.0,244.8,242.3,6.592,49.99,6196.68,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.002,0.031,10.945
2022-09-04T12:39:52.851504,5.117,6.354,5.117,7181.55,10.43,244.1,245.6,242.5,6.59,50.0,6196.74,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.032,10.945
2022-09-04T12:40:23.477823,5.115,6.354,5.115,7181.59,10.47,243.5,246.3,241.8,6.596,49.97,6196.79,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.032,10.945
2022-09-04T12:40:53.975922,5.117,6.354,5.117,7181.64,10.52,245.8,244.8,242.1,6.593,50.0,6196.85,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.94625
2022-09-04T12:41:24.506382,5.119,6.354,5.119,7181.68,10.56,244.8,245.5,239.6,6.593,49.99,6196.91,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.94625
2022-09-04T12:41:55.003913,5.128,6.354,5.128,7181.72,10.6,245.3,245.3,241.1,6.605,50.02,6196.95,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.94625
2022-09-04T12:42:25.686892,5.125,6.354,5.125,7181.76,10.64,246.8,246.6,242.3,6.489,50.0,6197.02,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.002,0.031,10.94625
2022-09-04T12:42:56.312954,5.137,6.354,5.137,7181.81,10.69,244.3,241.0,238.3,6.517,50.0,6197.06,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.03,10.9475
2022-09-04T12:43:26.948260,5.139,6.354,5.139,7181.85,10.73,243.3,240.3,237.1,6.526,50.0,6197.12,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.03,10.9475
2022-09-04T12:43:57.475796,5.149,6.354,5.149,7181.9,10.78,245.3,244.5,242.1,6.556,50.02,6197.18,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9475
2022-09-04T12:44:28.022960,5.156,6.354,5.156,7181.94,10.82,246.3,244.1,240.3,6.56,50.0,6197.24,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.9475
2022-09-04T12:44:58.655176,5.164,6.354,5.164,7181.98,10.86,246.6,243.8,240.0,6.571,50.02,6197.29,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9475
2022-09-04T12:45:29.292871,5.166,6.354,5.166,7182.03,10.91,246.3,243.6,238.8,6.551,50.0,6197.35,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.94875
2022-09-04T12:45:59.898699,5.172,6.354,5.172,7182.07,10.95,246.8,244.1,239.6,6.553,50.0,6197.41,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.94875
2022-09-04T12:46:30.395558,5.178,6.354,5.178,7182.12,11.0,247.8,244.3,239.8,6.557,50.02,6197.45,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95
2022-09-04T12:47:00.902081,5.174,6.354,5.174,7182.16,11.04,248.1,242.3,239.3,6.574,50.0,6197.52,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.002,0.031,10.95
2022-09-04T12:47:31.539210,5.187,6.354,5.187,7182.2,11.08,249.5,241.8,237.3,6.658,50.02,6197.56,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.03,10.95
2022-09-04T12:48:02.055633,5.184,6.354,5.184,7182.25,11.13,248.6,241.3,239.0,6.625,50.04,6197.62,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95125
2022-09-04T12:48:32.615480,5.176,6.354,5.176,7182.29,11.17,251.1,242.6,240.8,6.616,50.0,6197.68,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.95125
2022-09-04T12:49:03.114923,5.169,6.354,5.169,7182.33,11.21,251.6,242.8,240.3,6.598,50.02,6197.74,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95125
2022-09-04T12:49:33.802455,5.163,6.354,5.163,7182.38,11.26,250.6,242.5,240.6,6.572,50.04,6197.79,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.002,0.031,10.95125
2022-09-04T12:50:04.373898,5.142,6.354,5.142,7182.42,11.3,251.6,241.8,240.6,6.577,50.04,6197.85,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9525
2022-09-04T12:50:34.862992,5.135,6.354,5.135,7182.47,11.34,251.8,241.8,240.8,6.569,50.0,6197.91,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9525
2022-09-04T12:51:05.393258,5.13,6.354,5.13,7182.51,11.39,253.8,243.1,240.6,6.563,50.0,6197.95,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.9525
2022-09-04T12:51:35.941585,5.134,6.354,5.134,7182.55,11.43,253.1,243.1,240.5,4.854,50.0,6198.02,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.9525
2022-09-04T12:52:06.454570,5.138,6.354,5.138,7182.6,11.48,247.3,244.1,241.6,4.602,50.0,6198.06,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9525
2022-09-04T12:52:36.983915,5.154,6.354,5.154,7182.64,11.52,247.8,245.5,241.3,4.707,50.0,6198.1,855.67,95.0,0.0,8.48,2.83,0.0,0.003,0.002,0.031,10.95375
2022-09-04T12:53:07.694025,5.156,6.354,5.156,7182.68,11.56,252.8,243.5,240.8,6.642,50.0,6198.16,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95375
2022-09-04T12:53:38.190359,5.165,6.354,5.165,7182.73,11.61,252.6,243.1,240.6,6.562,50.0,6198.2,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95375
2022-09-04T12:54:08.763936,5.169,6.354,5.169,7182.77,11.65,252.6,241.1,240.6,6.572,50.02,6198.25,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95375
2022-09-04T12:54:39.283302,5.173,6.354,5.173,7182.82,11.69,253.1,241.0,242.3,6.573,50.04,6198.31,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.95375
2022-09-04T12:55:09.811352,5.168,6.354,5.168,7182.86,11.74,248.6,243.0,240.8,6.577,50.02,6198.37,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.955
2022-09-04T12:55:40.358133,5.166,6.354,5.166,7182.9,11.78,247.5,241.6,240.1,6.574,50.02,6198.41,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.955
2022-09-04T12:56:10.904490,5.161,6.354,5.161,7182.95,11.83,242.1,243.5,240.8,4.724,49.99,6198.47,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.955
2022-09-04T12:56:41.588803,5.153,6.354,5.153,7182.99,11.87,247.3,242.1,238.6,6.548,50.0,6198.52,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.955
2022-09-04T12:57:12.244547,5.146,6.354,5.146,7183.04,11.91,247.1,241.8,238.3,6.545,50.0,6198.58,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.95625
2022-09-04T12:57:42.755609,5.151,6.354,5.151,7183.08,11.96,247.8,242.6,238.6,6.513,49.97,6198.64,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.95625
2022-09-04T12:58:13.236988,5.15,6.354,5.15,7183.12,12.0,247.3,241.1,240.8,6.51,49.99,6198.68,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.95625
2022-09-04T12:58:43.817206,5.156,6.354,5.156,7183.17,12.05,248.1,244.3,239.1,6.512,50.0,6198.74,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.95625
2022-09-04T12:59:14.334526,5.156,6.354,5.156,7183.21,12.09,249.3,245.3,239.1,6.519,50.0,6198.79,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95625
2022-09-04T12:59:44.840397,5.158,6.354,5.158,7183.25,12.13,241.8,246.1,240.0,4.682,49.99,6198.85,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9575
2022-09-04T13:00:15.345431,5.158,6.354,5.158,7183.3,12.18,244.1,245.3,240.3,6.532,49.97,6198.89,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9575
2022-09-04T13:00:46.001993,5.162,6.354,5.162,7183.34,12.22,245.6,244.3,239.6,6.543,49.95,6198.95,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9575
2022-09-04T13:01:16.585894,5.172,6.354,5.172,7183.39,12.26,243.3,244.1,241.1,6.437,49.97,6199.0,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9575
2022-09-04T13:01:47.119397,5.17,6.354,5.17,7183.43,12.31,246.1,243.1,238.3,6.337,49.97,6199.06,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.03,10.9575
2022-09-04T13:02:17.606034,5.16,6.354,5.16,7183.47,12.35,245.0,242.8,238.8,6.309,49.93,6199.1,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95875
2022-09-04T13:02:48.117735,5.157,6.354,5.157,7183.52,12.4,245.8,243.3,239.8,6.316,49.95,6199.16,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95875
2022-09-04T13:03:18.615481,5.152,6.354,5.152,7183.56,12.44,241.3,244.5,241.1,6.266,49.95,6199.2,855.67,95.0,0.0,8.48,2.83,0.0,0.003,0.001,0.031,10.95875
2022-09-04T13:03:49.137062,5.145,6.354,5.145,7183.6,12.48,246.1,242.8,238.8,6.342,49.97,6199.27,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.95875
2022-09-04T13:04:19.657834,5.141,6.354,5.141,7183.65,12.53,245.3,242.1,238.6,6.339,49.93,6199.31,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96
2022-09-04T13:04:50.262899,5.13,6.354,5.13,7183.69,12.57,245.3,243.1,238.5,6.318,49.93,6199.37,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.03,10.96
2022-09-04T13:05:20.954423,5.115,6.354,5.115,7183.74,12.61,245.8,242.8,238.6,6.314,49.97,6199.41,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.96
2022-09-04T13:05:51.464081,5.121,6.354,5.121,7183.78,12.66,240.8,244.3,239.5,4.519,49.97,6199.47,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96
2022-09-04T13:06:21.982488,5.127,6.354,5.127,7183.82,12.7,247.0,241.6,237.6,6.452,49.95,6199.52,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96
2022-09-04T13:06:52.592988,5.126,6.354,5.126,7183.87,12.75,242.8,243.6,239.3,4.579,49.97,6199.56,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96125
2022-09-04T13:07:23.134277,5.124,6.354,5.124,7183.91,12.79,248.6,240.8,238.1,6.442,49.97,6199.62,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96125
2022-09-04T13:07:53.760092,5.116,6.354,5.116,7183.95,12.83,249.1,241.1,239.5,6.439,49.99,6199.68,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.96125
2022-09-04T13:08:24.296314,5.104,6.354,5.104,7184.0,12.87,249.3,240.8,239.3,6.429,50.0,6199.74,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.96125
2022-09-04T13:08:54.801811,5.106,6.354,5.106,7184.04,12.92,249.3,239.6,240.0,6.426,50.0,6199.79,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96125
2022-09-04T13:09:25.312502,5.094,6.354,5.094,7184.08,12.96,249.1,237.8,240.1,6.418,49.99,6199.83,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9625
2022-09-04T13:09:55.965899,5.094,6.354,5.094,7184.13,13.01,247.8,238.6,240.6,6.416,50.0,6199.89,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9625
2022-09-04T13:10:26.476117,5.107,6.354,5.107,7184.17,13.05,248.1,239.3,239.3,6.436,49.99,6199.95,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.9625
2022-09-04T13:10:57.010546,5.123,6.354,5.123,7184.21,13.09,248.6,238.3,238.8,6.232,49.99,6200.0,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.9625
2022-09-04T13:11:27.549521,5.129,6.354,5.129,7184.25,13.13,247.6,239.3,239.3,6.252,50.0,6200.06,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.96375
2022-09-04T13:11:58.188086,5.143,6.354,5.143,7184.3,13.18,247.1,239.6,239.5,6.231,49.99,6200.1,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96375
2022-09-04T13:12:28.810703,5.146,6.354,5.146,7184.34,13.22,247.8,239.3,240.1,6.275,50.0,6200.16,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96375
2022-09-04T13:12:59.351525,5.153,6.354,5.153,7184.39,13.27,246.8,239.3,239.8,6.281,50.0,6200.22,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96375
2022-09-04T13:13:29.845791,5.148,6.354,5.148,7184.43,13.31,248.1,240.0,240.5,6.271,49.99,6200.27,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.965
2022-09-04T13:14:00.390880,5.15,6.354,5.15,7184.47,13.35,248.3,240.3,241.1,6.294,50.0,6200.33,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96625
2022-09-04T13:14:31.244976,5.146,6.354,5.146,7184.52,13.4,247.6,240.8,240.6,6.297,49.99,6200.37,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96625
2022-09-04T13:15:01.780017,5.137,6.354,5.137,7184.56,13.44,248.1,241.1,241.8,6.356,50.0,6200.43,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96625
2022-09-04T13:15:32.295683,5.122,6.354,5.122,7184.61,13.48,247.6,241.1,241.3,6.13,49.97,6200.49,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96625
2022-09-04T13:16:02.793239,5.105,6.354,5.105,7184.65,13.53,246.8,240.3,241.0,6.189,49.99,6200.54,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96625
2022-09-04T13:16:33.294165,5.098,6.354,5.098,7184.69,13.57,243.1,242.8,241.5,6.098,50.0,6200.58,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9675
2022-09-04T13:17:03.980075,5.105,6.354,5.105,7184.74,13.62,242.6,242.8,241.5,6.088,50.0,6200.64,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9675
2022-09-04T13:17:34.515896,5.103,6.354,5.103,7184.78,13.66,243.8,242.8,240.8,6.077,50.0,6200.68,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9675
2022-09-04T13:18:05.015022,5.095,6.354,5.095,7184.82,13.7,244.1,242.8,239.8,6.064,50.02,6200.75,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.9675
2022-09-04T13:18:35.669374,5.08,6.354,5.08,7184.86,13.74,244.1,243.3,239.8,6.042,50.04,6200.79,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96875
2022-09-04T13:19:06.205065,5.051,6.354,5.051,7184.91,13.79,244.8,244.3,240.8,6.004,50.02,6200.85,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96875
2022-09-04T13:19:36.845107,5.027,6.354,5.027,7184.95,13.83,243.6,242.6,239.8,5.992,50.02,6200.89,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96875
2022-09-04T13:20:07.349203,5.022,6.354,5.022,7184.99,13.87,243.3,243.3,240.5,5.878,50.0,6200.95,855.67,95.0,0.0,8.48,2.83,0.0,0.001,0.001,0.031,10.96875
2022-09-04T13:20:37.914653,5.044,6.354,5.044,7185.04,13.92,244.1,244.3,239.3,5.773,50.02,6201.0,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.96875
2022-09-04T13:21:08.428901,5.071,6.354,5.071,7185.08,13.96,244.1,246.1,241.6,5.86,50.02,6201.04,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.97125
2022-09-04T13:21:38.911630,5.079,6.354,5.079,7185.12,14.0,243.3,244.3,239.6,6.092,50.0,6201.1,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.001,0.031,10.97125
2022-09-04T13:22:09.482520,5.087,6.354,5.087,7185.16,14.04,243.8,243.8,240.6,6.105,50.02,6201.14,855.67,95.0,0.0,8.48,2.83,0.0,0.002,0.002,0.031,10.97125
