local_time,total_input_power,load_power,grid_power,total_battery_power,total_active_power,input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,power_meter_active_power,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,system_time,backup_switch_to_off_grid,forward_energy,frequency,reverse_energy
2022-08-29T09:10:07.787748,4.404,0.144,-1.008,3.252,0.0,,,,,,,,,,,,,,,1.49,50.02,7.60375
2022-08-29T09:11:09.586646,,,,,,3.35,2.745,0.0,7000.3,2.65,980.0,6002.2,854.84,73.0,3344.0,2.11,4.05,1661764264.0,0.0,1.49125,50.0,7.60375
2022-08-29T09:12:04.710501,4.404,0.144,-1.008,3.252,0.0,3.394,2.745,0.0,7000.3,2.65,1056.0,6002.22,854.84,74.0,3394.0,2.26,4.05,1661764318.0,0.0,1.49125,50.02,7.60375
2022-08-29T09:13:04.979540,4.589,0.239,-0.967,3.383,0.0,3.417,2.745,0.0,7000.3,2.65,1061.0,6002.24,854.84,74.0,3417.0,2.26,4.05,1661764378.0,0.0,1.49125,50.03,7.60375
2022-08-29T09:14:03.742053,4.589,0.239,-0.967,3.383,0.0,3.425,2.745,0.0,7000.3,2.65,1066.0,6002.25,854.84,74.0,3425.0,2.26,4.05,1661764438.0,0.0,1.4925,50.03,7.60375
2022-08-29T09:15:08.437039,4.651,0.24,-0.982,3.429,0.0,,,,,,,,,,,,,,,1.4925,50.02,7.60375
2022-08-29T09:16:08.340452,,,,,,3.487,2.745,0.0,7000.3,2.65,1016.0,6002.29,854.84,74.0,3488.0,2.39,4.05,1661764564.0,0.0,1.495,49.99,7.60375
2022-08-29T09:17:04.944071,4.74,0.158,-1.086,3.496,0.0,3.479,2.745,0.0,7000.3,2.65,1084.0,6002.29,854.84,74.0,3485.0,2.39,4.05,1661764620.0,0.0,1.495,50.03,7.60375
2022-08-29T09:18:04.063426,4.74,0.158,-1.086,3.496,0.0,3.467,2.745,0.0,7000.3,2.65,981.0,6002.31,854.84,74.0,3467.0,2.54,4.05,1661764679.0,0.0,1.495,50.01,7.60375
2022-08-29T09:19:05.082040,4.728,0.353,-0.89,3.485,0.0,3.48,2.745,0.0,7000.3,2.65,987.0,6002.33,854.84,75.0,3486.0,2.54,4.05,1661764739.0,0.0,1.49625,50.0,7.60375
2022-08-29T09:20:09.301075,4.728,0.353,-0.89,3.485,0.0,,,,,,,,,,,,,,,1.49625,50.0,7.60375
2022-08-29T09:21:08.117004,,,,,,3.546,2.745,0.0,7000.3,2.65,988.0,6002.37,854.84,75.0,3549.0,2.7,4.05,1661764863.0,0.0,1.4975,49.97,7.60375
2022-08-29T09:22:03.631428,4.815,0.291,-0.975,3.549,0.0,3.556,2.745,0.0,7000.3,2.65,962.0,6002.37,854.84,75.0,3556.0,2.7,4.05,1661764919.0,0.0,1.4975,50.0,7.60375
2022-08-29T09:23:04.852011,4.815,0.291,-0.975,3.549,0.0,3.566,2.745,0.0,7000.3,2.65,1044.0,6002.39,854.84,75.0,3562.0,2.7,4.05,1661764979.0,0.0,1.49875,50.01,7.60375
2022-08-29T09:24:05.707381,4.822,0.178,-1.081,3.563,0.0,3.566,2.745,0.0,7000.3,2.65,1051.0,6002.41,854.84,75.0,3562.0,2.87,4.05,1661765041.0,0.0,1.49875,50.0,7.60375
2022-08-29T09:25:08.410475,4.822,0.178,-1.081,3.563,0.0,,,,,,,,,,,,,,,1.49875,49.99,7.60375
2022-08-29T09:26:08.226081,,,,,,3.659,2.745,0.0,7000.3,2.65,912.0,6002.45,854.84,76.0,3662.0,3.04,4.05,1661765163.0,0.0,1.5,50.0,7.60375
2022-08-29T09:27:04.841464,4.932,0.395,-0.901,3.636,0.0,3.696,2.745,0.0,7000.3,2.65,1072.0,6002.47,854.84,76.0,3696.0,3.04,4.05,1661765219.0,0.0,1.5,50.0,7.60375
2022-08-29T09:28:04.822472,4.998,0.177,-1.128,3.693,0.0,3.715,2.745,0.0,7000.3,2.65,1146.0,6002.49,854.84,76.0,3715.0,3.04,4.05,1661765279.0,0.0,1.50125,50.01,7.60375
2022-08-29T09:29:05.317638,4.998,0.177,-1.128,3.693,0.0,3.73,2.745,0.0,7000.3,2.65,1110.0,6002.5,854.84,76.0,3730.0,3.21,4.05,1661765340.0,0.0,1.50125,50.02,7.60375
2022-08-29T09:30:08.557985,4.998,0.177,-1.128,3.693,0.0,,,,,,,,,,,,,,,1.50125,50.01,7.60375
2022-08-29T09:31:08.963306,,,,,,3.784,2.745,0.0,7000.3,2.65,1168.0,6002.54,854.84,77.0,3788.0,3.21,4.05,1661765463.0,0.0,1.5025,49.98,7.60375
2022-08-29T09:32:03.702653,5.108,0.187,-1.145,3.776,0.0,3.763,2.745,0.0,7000.3,2.65,1192.0,6002.56,854.84,77.0,3763.0,3.36,4.05,1661765518.0,0.0,1.50375,49.99,7.60375
2022-08-29T09:33:04.709290,5.128,0.178,-1.163,3.787,0.0,3.604,2.745,0.0,7000.3,2.65,1029.0,6002.58,854.84,77.0,3603.0,3.36,4.05,1661765579.0,0.0,1.505,49.98,7.60375
2022-08-29T09:34:04.064015,5.128,0.178,-1.163,3.787,0.0,3.713,2.745,0.0,7000.3,2.65,1169.0,6002.6,854.84,77.0,3713.0,3.36,4.05,1661765638.0,0.0,1.505,49.99,7.60375
2022-08-29T09:35:08.300041,5.014,0.161,-1.155,3.698,0.0,,,,,,,,,,,,,,,1.505,50.0,7.60375
2022-08-29T09:36:09.725590,,,,,,3.57,2.745,0.0,7000.3,2.65,946.0,6002.62,854.84,77.0,3555.0,3.51,4.05,1661765765.0,0.0,1.50625,50.01,7.60375
2022-08-29T09:37:04.243736,4.857,0.397,-0.86,3.6,0.0,3.643,2.745,0.0,7000.3,2.65,1045.0,6002.64,854.84,78.0,3643.0,3.51,4.05,1661765819.0,0.0,1.50625,50.0,7.60375
2022-08-29T09:38:04.066732,4.857,0.397,-0.86,3.6,0.0,3.694,2.745,0.0,7000.3,2.65,1071.0,6002.66,854.84,78.0,3689.0,3.67,4.05,1661765878.0,0.0,1.5075,50.01,7.60375
2022-08-29T09:39:05.285560,5.003,0.222,-1.077,3.704,0.0,3.679,2.745,0.0,7000.3,2.65,1047.0,6002.68,854.84,78.0,3679.0,3.67,4.05,1661765940.0,0.0,1.5075,50.02,7.60375
2022-08-29T09:40:07.919731,5.003,0.222,-1.077,3.704,0.0,,,,,,,,,,,,,,,1.5075,50.01,7.60375
2022-08-29T09:41:07.888975,,,,,,3.676,2.745,0.0,7000.3,2.65,985.0,6002.72,854.84,78.0,3682.0,3.85,4.05,1661766062.0,0.0,1.50875,50.0,7.60375
2022-08-29T09:42:04.873309,4.999,0.206,-1.089,3.704,0.0,3.717,2.745,0.0,7000.3,2.65,1105.0,6002.74,854.84,78.0,3709.0,3.85,4.05,1661766119.0,0.0,1.50875,50.0,7.60375
2022-08-29T09:43:04.941678,5.054,0.226,-1.095,3.733,0.0,3.675,2.745,0.0,7000.3,2.65,1127.0,6002.75,854.84,79.0,3665.0,3.85,4.05,1661766179.0,0.0,1.51,50.01,7.60375
2022-08-29T09:44:05.964778,5.054,0.226,-1.095,3.733,0.0,3.666,2.745,0.0,7000.3,2.65,1154.0,6002.77,854.84,79.0,3662.0,4.02,4.05,1661766240.0,0.0,1.51,50.01,7.60375
2022-08-29T09:45:09.285346,5.054,0.226,-1.095,3.733,0.0,,,,,,,,,,,,,,,1.51125,50.0,7.60375
2022-08-29T09:46:08.963298,,,,,,3.654,2.745,0.0,7000.3,2.65,1118.0,6002.81,854.84,79.0,3673.0,4.02,4.05,1661766363.0,0.0,1.51125,49.99,7.60375
2022-08-29T09:47:04.545222,4.968,0.152,-1.151,3.665,0.0,3.702,2.745,0.0,7000.3,2.65,1170.0,6002.83,854.84,79.0,3702.0,4.19,4.05,1661766419.0,0.0,1.51125,49.99,7.60375
2022-08-29T09:48:04.782382,5.015,0.148,-1.156,3.711,0.0,3.693,2.745,0.0,7000.3,2.65,1167.0,6002.85,854.84,79.0,3693.0,4.19,4.05,1661766478.0,0.0,1.5125,49.99,7.60375
2022-08-29T09:49:04.863415,5.015,0.148,-1.156,3.711,0.0,3.767,2.745,0.0,7000.3,2.65,1135.0,6002.87,854.84,80.0,3767.0,4.19,4.05,1661766540.0,0.0,1.5125,50.01,7.60375
2022-08-29T09:50:08.006630,5.079,0.192,-1.133,3.754,0.0,,,,,,,,,,,,,,,1.51375,50.0,7.60375
2022-08-29T09:51:08.251122,,,,,,2.888,2.745,0.0,7000.3,2.65,692.0,6002.89,854.84,80.0,2907.0,4.37,4.05,1661766662.0,0.0,1.51375,50.0,7.60375
2022-08-29T09:52:04.628408,4.663,0.326,-0.891,3.446,0.0,3.48,2.745,0.0,7000.3,2.65,907.0,6002.91,854.84,80.0,3480.0,4.51,4.05,1661766719.0,0.0,1.51375,50.0,7.60375
2022-08-29T09:53:04.770187,4.663,0.326,-0.891,3.446,0.0,3.267,2.745,0.0,7000.3,2.65,584.0,6002.93,854.84,80.0,3246.0,4.51,4.05,1661766780.0,0.0,1.515,50.0,7.60375
2022-08-29T09:54:04.693613,4.663,0.326,-0.891,3.446,0.0,3.286,2.745,0.0,7000.3,2.65,828.0,6002.93,854.84,80.0,3286.0,4.51,4.05,1661766839.0,0.0,1.515,50.0,7.60375
2022-08-29T09:55:07.851726,4.483,0.318,-0.864,3.301,0.0,,,,,,,,,,,,,,,1.5175,50.01,7.60375
2022-08-29T09:56:09.779667,,,,,,3.239,2.745,0.0,7000.3,2.65,737.0,6002.97,854.84,81.0,3252.0,4.66,4.05,1661766964.0,0.0,1.5175,50.01,7.60375
2022-08-29T09:57:03.975603,4.664,0.458,-0.765,3.441,0.0,3.025,2.745,0.0,7000.3,2.65,654.0,6002.97,854.84,81.0,3025.0,4.66,4.05,1661767018.0,0.0,1.5175,50.0,7.60375
2022-08-29T09:58:03.457226,4.287,0.422,-0.691,3.174,0.0,3.174,2.745,0.0,7000.3,2.65,701.0,6002.99,854.84,81.0,3201.0,4.78,4.05,1661767077.0,0.0,1.51875,50.01,7.60375
2022-08-29T09:59:04.779201,4.287,0.422,-0.691,3.174,0.0,3.212,2.745,0.0,7000.3,2.65,907.0,6003.0,854.84,81.0,3199.0,4.78,4.05,1661767139.0,0.0,1.51875,50.0,7.60375
2022-08-29T10:00:08.606557,4.287,0.422,-0.691,3.174,0.0,,,,,,,,,,,,,,,1.52,50.0,7.60375
2022-08-29T10:01:08.683072,,,,,,3.474,2.745,0.0,7000.3,2.65,1081.0,6003.04,854.84,82.0,3496.0,4.94,4.05,1661767263.0,0.0,1.52,49.97,7.60375
2022-08-29T10:02:04.607141,4.539,0.141,-1.05,3.348,0.0,3.552,2.745,0.0,7000.3,2.65,1083.0,6003.06,854.84,82.0,3552.0,4.94,4.05,1661767319.0,0.0,1.52,49.97,7.60375
2022-08-29T10:03:03.739120,4.903,0.161,-1.118,3.624,0.0,3.798,2.745,0.0,7000.3,2.65,1151.0,6003.08,854.84,82.0,3798.0,4.94,4.05,1661767378.0,0.0,1.52125,49.97,7.60375
2022-08-29T10:04:04.801126,4.903,0.161,-1.118,3.624,0.0,3.995,2.745,0.0,7000.3,2.65,1213.0,6003.1,854.84,82.0,3995.0,5.1,4.05,1661767439.0,0.0,1.52125,49.98,7.60375
2022-08-29T10:05:08.215883,5.39,0.181,-1.213,3.996,0.0,,,,,,,,,,,,,,,1.5225,50.0,7.60375
2022-08-29T10:06:05.970577,5.39,0.181,-1.213,3.996,0.0,3.609,2.745,0.0,7000.3,2.65,1081.0,6003.12,854.84,82.0,3611.0,5.1,4.05,1661767560.0,0.0,1.5225,50.02,7.60375
2022-08-29T10:07:04.132648,5.39,0.181,-1.213,3.996,0.0,3.805,2.745,0.0,7000.3,2.65,1162.0,6003.14,854.84,83.0,3813.0,5.28,4.05,1661767619.0,0.0,1.5225,50.0,7.60375
2022-08-29T10:08:05.817391,5.162,0.197,-1.16,3.805,0.0,3.896,2.745,0.0,7000.3,2.65,1174.0,6003.16,854.84,83.0,3890.0,5.28,4.05,1661767680.0,0.0,1.52375,50.01,7.60375
2022-08-29T10:09:06.791037,5.162,0.197,-1.16,3.805,0.0,3.977,2.745,0.0,7000.3,2.65,1217.0,6003.18,854.84,83.0,3996.0,5.28,4.05,1661767741.0,0.0,1.52375,50.02,7.60375
2022-08-29T10:10:07.522803,5.623,0.19,-1.283,4.15,0.0,,,,,,,,,,,,,,,1.525,50.02,7.60375
2022-08-29T10:11:08.163079,,,,,,4.2,2.745,0.0,7000.3,2.65,1304.0,6003.24,854.84,84.0,4208.0,5.43,4.05,1661767862.0,0.0,1.525,50.03,7.60375
2022-08-29T10:12:03.195427,5.657,0.163,-1.295,4.199,0.0,4.198,2.745,0.0,7000.3,2.65,1291.0,6003.25,854.84,84.0,4198.0,5.43,4.05,1661767918.0,0.0,1.525,50.02,7.60375
2022-08-29T10:13:03.057585,5.657,0.163,-1.295,4.199,0.0,4.205,2.745,0.0,7000.3,2.65,1294.0,6003.27,854.84,84.0,4207.0,5.63,4.05,1661767977.0,0.0,1.5275,50.02,7.60375
2022-08-29T10:14:04.586143,5.726,0.189,-1.3,4.237,0.0,4.29,2.745,0.0,7000.3,2.65,1209.0,6003.29,854.84,84.0,4283.0,5.63,4.05,1661768039.0,0.0,1.5275,50.02,7.60375
2022-08-29T10:15:08.718620,5.726,0.189,-1.3,4.237,0.0,,,,,,,,,,,,,,,1.52875,50.02,7.60375
2022-08-29T10:16:09.020931,,,,,,4.344,2.745,0.0,7000.3,2.65,1233.0,6003.33,854.84,85.0,4351.0,5.83,4.05,1661768164.0,0.0,1.52875,49.98,7.60375
2022-08-29T10:17:03.475110,5.825,0.258,-1.255,4.312,0.0,4.275,2.745,0.0,7000.3,2.65,1218.0,6003.35,854.84,85.0,4268.0,5.83,4.05,1661768219.0,0.0,1.53,50.0,7.60375
2022-08-29T10:18:03.909953,5.861,0.28,-1.237,4.344,0.0,4.245,2.745,0.0,7000.3,2.65,1229.0,6003.37,854.84,85.0,4245.0,6.0,4.05,1661768279.0,0.0,1.53,50.0,7.60375
2022-08-29T10:19:03.965981,5.861,0.28,-1.237,4.344,0.0,4.303,2.745,0.0,7000.3,2.65,1308.0,6003.39,854.84,85.0,4300.0,6.0,4.05,1661768340.0,0.0,1.53,49.98,7.60375
2022-08-29T10:20:08.031244,5.836,0.194,-1.322,4.32,0.0,,,,,,,,,,,,,,,1.53125,49.99,7.60375
2022-08-29T10:21:07.630651,,,,,,4.542,2.745,0.0,7000.3,2.65,1400.0,6003.45,854.84,86.0,4559.0,6.2,4.05,1661768463.0,0.0,1.53125,50.0,7.60375
2022-08-29T10:22:04.508555,5.836,0.194,-1.322,4.32,0.0,4.548,2.745,0.0,7000.3,2.65,1392.0,6003.47,854.84,86.0,4548.0,6.2,4.05,1661768519.0,0.0,1.5325,50.01,7.60375
2022-08-29T10:23:04.703332,6.188,0.186,-1.408,4.594,0.0,4.747,2.745,0.0,7000.3,2.65,1449.0,6003.49,854.84,86.0,4749.0,6.2,4.05,1661768579.0,0.0,1.5325,50.01,7.60375
2022-08-29T10:24:05.721608,6.188,0.186,-1.408,4.594,0.0,4.591,2.745,0.0,7000.3,2.65,1399.0,6003.52,854.84,86.0,4591.0,6.42,4.05,1661768641.0,0.0,1.5325,50.0,7.60375
2022-08-29T10:25:07.945905,6.389,0.188,-1.454,4.747,0.0,,,,,,,,,,,,,,,1.53375,50.01,7.60375
2022-08-29T10:26:08.063438,,,,,,4.628,2.745,0.0,7000.3,2.65,1466.0,6003.56,854.84,87.0,4642.0,6.42,4.05,1661768763.0,0.0,1.53375,50.02,7.60375
2022-08-29T10:27:04.771445,6.22,0.125,-1.467,4.628,0.0,4.634,2.745,0.0,7000.3,2.65,1461.0,6003.58,854.84,87.0,4638.0,6.6,4.05,1661768819.0,0.0,1.535,50.01,7.60375
2022-08-29T10:28:05.334963,6.22,0.125,-1.467,4.628,0.0,4.587,2.745,0.0,7000.3,2.65,1437.0,6003.6,854.84,87.0,4580.0,6.6,4.05,1661768879.0,0.0,1.535,50.01,7.60375
2022-08-29T10:29:04.225390,6.21,0.119,-1.462,4.629,0.0,4.474,2.745,0.0,7000.3,2.65,1412.0,6003.64,854.84,87.0,4474.0,6.6,4.05,1661768938.0,0.0,1.535,50.0,7.60375
2022-08-29T10:30:08.225865,6.21,0.119,-1.462,4.629,0.0,,,,,,,,,,,,,,,1.53625,50.0,7.60375
2022-08-29T10:31:09.070667,,,,,,4.259,2.745,0.0,7000.3,2.65,1344.0,6003.68,854.84,88.0,4284.0,6.82,4.05,1661769063.0,0.0,1.53625,49.98,7.60375
2022-08-29T10:32:04.610245,6.031,0.15,-1.407,4.474,0.0,4.305,2.745,0.0,7000.3,2.65,1238.0,6003.7,854.84,88.0,4288.0,6.82,4.05,1661769119.0,0.0,1.5375,49.98,7.60375
2022-08-29T10:33:04.648406,5.793,0.245,-1.26,4.288,0.0,4.271,2.745,0.0,7000.3,2.65,1249.0,6003.72,854.84,88.0,4282.0,7.0,4.05,1661769179.0,0.0,1.5375,49.97,7.60375
2022-08-29T10:34:05.949231,5.793,0.245,-1.26,4.288,0.0,4.393,2.745,0.0,7000.3,2.65,1288.0,6003.75,854.84,88.0,4393.0,7.0,4.05,1661769241.0,0.0,1.53875,49.98,7.60375
2022-08-29T10:35:07.726353,5.793,0.245,-1.26,4.288,0.0,,,,,,,,,,,,,,,1.54,49.99,7.60375
2022-08-29T10:36:08.446876,,,,,,4.455,2.745,0.0,7000.3,2.65,1314.0,6003.79,854.84,89.0,4460.0,7.21,4.05,1661769364.0,0.0,1.54,50.01,7.60375
2022-08-29T10:37:03.041866,6.007,0.241,-1.308,4.458,0.0,4.574,2.745,0.0,7000.3,2.65,1435.0,6003.81,854.84,89.0,4574.0,7.21,4.05,1661769418.0,0.0,1.54125,50.01,7.60375
2022-08-29T10:38:04.680690,6.154,0.145,-1.435,4.574,0.0,4.165,2.745,0.0,7000.3,2.65,1296.0,6003.83,854.84,89.0,4165.0,7.41,4.05,1661769480.0,0.0,1.54125,50.01,7.60375
2022-08-29T10:39:05.113177,6.154,0.145,-1.435,4.574,0.0,3.073,2.745,0.0,7000.3,2.65,834.0,6003.85,854.84,89.0,3073.0,7.41,4.05,1661769539.0,0.0,1.5425,50.01,7.60375
2022-08-29T10:40:07.701255,5.664,0.115,-1.294,4.255,0.0,,,,,,,,,,,,,,,1.5425,49.99,7.60375
2022-08-29T10:41:06.592903,5.664,0.115,-1.294,4.255,0.0,3.408,2.745,0.0,7000.3,2.65,1188.0,6003.87,854.84,90.0,3960.0,7.58,4.05,1661769661.0,0.0,1.5425,50.01,7.60375
2022-08-29T10:42:04.726620,5.1,0.227,-1.224,3.649,0.0,5.026,2.745,0.0,7000.3,2.65,1491.0,6003.89,854.84,90.0,5014.0,7.58,4.05,1661769719.0,0.0,1.54375,50.01,7.60375
2022-08-29T10:43:04.636642,5.1,0.227,-1.224,3.649,0.0,4.899,2.745,0.0,7000.3,2.65,1407.0,6003.93,854.84,90.0,4890.0,7.58,4.05,1661769778.0,0.0,1.54375,50.01,7.60375
2022-08-29T10:44:05.590457,6.82,0.221,-1.522,5.077,0.0,4.92,2.745,0.0,7000.3,2.65,1455.0,6003.95,854.84,90.0,4929.0,7.74,4.05,1661769840.0,0.0,1.545,50.01,7.60375
2022-08-29T10:45:08.340037,6.82,0.221,-1.522,5.077,0.0,,,,,,,,,,,,,,,1.545,50.01,7.60375
2022-08-29T10:46:07.837109,,,,,,5.05,2.745,0.0,7000.3,2.65,1500.0,6004.0,854.84,91.0,5060.0,7.74,4.05,1661769962.0,0.0,1.545,49.99,7.60375
2022-08-29T10:47:05.618241,6.77,0.219,-1.51,5.041,0.0,4.995,2.745,0.0,7000.3,2.65,1477.0,6004.02,854.84,91.0,4988.0,7.98,4.05,1661770020.0,0.0,1.54625,50.0,7.60375
2022-08-29T10:48:05.335103,6.785,0.219,-1.505,5.061,0.0,4.899,2.745,0.0,7000.3,2.65,1451.0,6004.04,854.84,91.0,4895.0,7.98,4.05,1661770080.0,0.0,1.54625,50.0,7.60375
2022-08-29T10:49:04.403821,6.785,0.219,-1.505,5.061,0.0,4.88,2.745,0.0,7000.3,2.65,1440.0,6004.06,854.84,91.0,4880.0,7.98,4.05,1661770139.0,0.0,1.5475,50.0,7.60375
2022-08-29T10:50:07.601827,6.785,0.219,-1.505,5.061,0.0,,,,,,,,,,,,,,,1.5475,50.01,7.60375
2022-08-29T10:51:08.486965,,,,,,4.958,2.745,0.0,7000.3,2.65,1444.0,6004.12,854.84,92.0,4965.0,8.18,4.05,1661770262.0,0.0,1.5475,50.0,7.60375
2022-08-29T10:52:05.012820,6.539,0.237,-1.435,4.867,0.0,4.956,2.745,0.0,7000.3,2.65,1436.0,6004.14,854.84,92.0,4950.0,8.18,4.05,1661770320.0,0.0,1.54875,49.99,7.60375
2022-08-29T10:53:03.553867,6.692,0.265,-1.449,4.978,0.0,4.771,2.745,0.0,7000.3,2.65,1370.0,6004.16,854.84,92.0,4771.0,8.42,4.05,1661770379.0,0.0,1.55,50.0,7.60375
2022-08-29T10:54:04.069711,6.692,0.265,-1.449,4.978,0.0,4.654,2.745,0.0,7000.3,2.65,1371.0,6004.18,854.84,93.0,4654.0,8.42,4.05,1661770438.0,0.0,1.55125,50.0,7.60375
2022-08-29T10:55:07.980880,6.348,0.252,-1.364,4.732,0.0,,,,,,,,,,,,,,,1.55125,49.99,7.60375
2022-08-29T10:56:07.443275,,,,,,4.577,2.745,0.0,7000.3,2.65,1402.0,6004.24,854.84,93.0,4577.0,8.64,4.05,1661770562.0,0.0,1.55125,49.98,7.60375
2022-08-29T10:57:05.165615,6.296,0.148,-1.453,4.695,0.0,4.593,2.745,0.789,7000.31,2.66,2149.0,6004.27,854.84,93.0,3804.0,8.64,4.05,1661770619.0,0.0,1.5525,49.99,7.60375
2022-08-29T10:58:05.670302,6.296,0.148,-1.453,4.695,0.0,4.376,2.745,0.264,7000.32,2.67,1601.0,6004.29,854.84,94.0,4153.0,8.85,4.05,1661770681.0,0.0,1.5525,49.99,7.60375
2022-08-29T10:59:06.371401,6.296,0.148,-1.453,4.695,0.0,4.525,2.745,0.115,7000.32,2.67,1482.0,6004.33,854.84,94.0,4409.0,8.85,4.05,1661770741.0,0.0,1.55375,49.98,7.60375
2022-08-29T11:00:07.685803,6.065,0.169,-1.432,4.464,0.0,,,,,,,,,,,,,,,1.55375,49.99,7.60375
2022-08-29T11:01:07.428584,5.44,0.177,-5.263,0.0,0.0,4.139,4.139,4.139,7000.38,2.73,5494.0,6004.43,854.84,94.0,0.0,8.97,4.05,1661770861.0,0.0,1.55375,49.99,7.60375
2022-08-29T11:02:04.280862,5.749,0.171,-5.578,0.0,0.0,4.143,4.27,4.143,7000.45,2.8,5387.0,6004.52,854.84,94.0,0.0,8.97,4.05,1661770920.0,0.0,1.555,50.0,7.60375
2022-08-29T11:03:04.626678,5.532,0.178,-5.354,0.0,0.0,4.134,4.27,4.134,7000.52,2.87,5418.0,6004.62,854.84,94.0,0.0,8.97,4.05,1661770980.0,0.0,1.555,49.97,7.60375
2022-08-29T11:04:05.524460,5.583,0.2,-5.383,0.0,0.0,4.113,4.27,4.113,7000.59,2.94,5375.0,6004.7,854.84,95.0,0.0,9.03,4.05,1661771040.0,0.0,1.55625,49.98,7.60375
2022-08-29T11:05:07.906503,5.55,0.19,-5.36,0.0,0.0,,,,,,,,,,,,,,,1.55625,49.98,7.60375
2022-08-29T11:06:09.175919,,,,,,4.08,4.27,4.08,7000.73,3.08,5334.0,6004.89,854.84,95.0,0.0,9.03,4.05,1661771164.0,0.0,1.5575,49.99,7.60375
2022-08-29T11:07:03.235617,5.643,0.159,-5.484,0.0,0.0,4.221,4.27,4.221,7000.79,3.14,5580.0,6004.97,854.84,95.0,0.0,9.03,4.05,1661771218.0,0.0,1.5575,49.98,7.60375
2022-08-29T11:08:04.694302,5.762,0.17,-5.592,0.0,0.0,4.208,4.307,4.208,7000.87,3.22,5486.0,6005.06,854.84,95.0,0.0,9.03,4.05,1661771278.0,0.0,1.5575,50.0,7.60375
2022-08-29T11:09:06.028085,5.46,0.3,-5.16,0.0,0.0,4.028,4.307,4.028,7000.93,3.28,5152.0,6005.16,854.84,95.0,0.0,9.03,4.05,1661771340.0,0.0,1.55875,50.01,7.60375
2022-08-29T11:10:07.728272,5.741,0.26,-5.481,0.0,0.0,,,,,,,,,,,,,,,1.55875,50.0,7.60375
2022-08-29T11:11:09.154195,,,,,,4.394,4.394,4.394,7001.08,3.43,5661.0,6005.35,854.84,95.0,0.0,9.03,4.05,1661771464.0,0.0,1.56125,49.99,7.60375
2022-08-29T11:12:04.190407,5.794,0.316,-5.478,0.0,0.0,4.211,4.4,4.211,7001.15,3.5,5440.0,6005.43,854.84,95.0,0.0,9.03,4.05,1661771518.0,0.0,1.56125,49.99,7.60375
2022-08-29T11:13:04.466117,5.898,0.233,-5.665,0.0,0.0,4.396,4.4,4.396,7001.22,3.57,5662.0,6005.52,854.84,95.0,0.0,9.03,4.05,1661771578.0,0.0,1.56125,50.01,7.60375
2022-08-29T11:14:04.475870,6.002,0.27,-5.732,0.0,0.0,4.446,4.461,4.446,7001.29,3.64,5823.0,6005.62,854.84,95.0,0.0,9.03,4.05,1661771638.0,0.0,1.5625,49.99,7.60375
2022-08-29T11:15:08.078077,6.003,0.194,-5.809,0.0,0.0,,,,,,,,,,,,,,,1.5625,49.98,7.60375
2022-08-29T11:16:08.954647,,,,,,4.349,4.496,4.349,7001.44,3.79,5695.0,6005.81,854.84,95.0,0.0,9.03,4.05,1661771763.0,0.0,1.56375,50.0,7.60375
2022-08-29T11:17:05.169703,5.899,0.189,-5.71,0.0,0.0,4.379,4.496,4.379,7001.51,3.86,5731.0,6005.91,854.84,95.0,0.0,9.03,4.05,1661771820.0,0.0,1.56375,50.01,7.60375
2022-08-29T11:18:03.786357,5.904,0.163,-5.741,0.0,0.0,4.394,4.496,4.394,7001.59,3.94,5726.0,6006.0,854.84,95.0,0.0,9.03,4.05,1661771878.0,0.0,1.56375,49.98,7.60375
2022-08-29T11:19:04.284453,5.92,0.191,-5.729,0.0,0.0,4.369,4.496,4.369,7001.66,4.01,5721.0,6006.1,854.84,95.0,0.0,9.03,4.05,1661771939.0,0.0,1.565,49.99,7.60375
2022-08-29T11:20:07.897818,5.885,0.175,-5.71,0.0,0.0,,,,,,,,,,,,,,,1.565,49.99,7.60375
2022-08-29T11:21:08.792202,,,,,,4.433,4.496,4.433,7001.81,4.16,5813.0,6006.29,854.84,95.0,0.0,9.03,4.05,1661772063.0,0.0,1.56625,50.0,7.60375
2022-08-29T11:22:06.845218,5.991,0.171,-5.82,0.0,0.0,4.45,4.496,4.45,7001.88,4.23,5865.0,6006.39,854.84,95.0,0.0,9.03,4.05,1661772121.0,0.0,1.56625,50.01,7.60375
2022-08-29T11:23:06.969415,5.993,0.141,-5.852,0.0,0.0,4.448,4.496,4.448,7001.96,4.31,5861.0,6006.49,854.84,95.0,0.0,9.03,4.05,1661772180.0,0.0,1.5675,50.01,7.60375
2022-08-29T11:24:04.290382,5.987,0.142,-5.845,0.0,0.0,4.419,4.496,4.419,7002.03,4.38,5827.0,6006.58,854.84,95.0,0.0,9.03,4.05,1661772238.0,0.0,1.5675,50.01,7.60375
2022-08-29T11:25:07.939016,5.975,0.128,-5.847,0.0,0.0,,,,,,,,,,,,,,,1.5675,49.99,7.60375
2022-08-29T11:26:09.251046,,,,,,4.459,4.496,4.459,7002.18,4.53,5891.0,6006.79,854.84,95.0,0.0,9.03,4.05,1661772363.0,0.0,1.56875,50.01,7.60375
